LFT_02574,WP_036083913.1,100.000,191,0,0,1,191,1,191,3.04e-135,385,100.00
LFT_02574,KGA92677.1,100.000,189,0,0,3,191,1,189,1.68e-133,380,100.00
LFT_02574,WP_023524527.1,93.717,191,12,0,1,191,1,191,1.67e-126,363,95.81
LFT_02574,AFS54710.1,92.147,191,15,0,1,191,1,191,2.22e-125,360,95.81
LFT_02574,WP_038506431.1,93.717,191,12,0,1,191,1,191,1.01e-121,351,96.34
LFT_02574,WP_077304635.1,93.194,191,13,0,1,191,1,191,3.24e-121,350,96.34
LFT_02574,WP_053765126.1,92.670,191,14,0,1,191,1,191,1.16e-119,346,95.81
LFT_02574,WP_148274375.1,93.373,166,11,0,26,191,1,166,2.24e-107,313,96.99
LFT_02574,HFT93613.1,62.011,179,68,0,13,191,11,189,7.27e-71,222,75.98
LFT_02574,WP_014449163.1,57.432,148,63,0,38,185,2,149,1.46e-49,167,73.65
LFT_02574,HFT93614.1,39.881,168,100,1,18,185,10,176,2.05e-29,117,58.93
LFT_02574,EDZ39868.1,39.888,178,103,3,12,188,4,178,7.76e-29,115,59.55
LFT_02574,WP_081579076.1,37.500,184,107,2,5,182,4,185,2.27e-28,114,56.52
LFT_02574,WP_077304632.1,37.500,184,107,2,5,182,4,185,2.44e-28,114,56.52
LFT_02574,WP_077397462.1,36.702,188,111,2,5,186,4,189,4.23e-28,114,55.32
LFT_02574,AFS54708.1,38.953,172,103,1,11,182,3,172,1.22e-27,112,57.56
LFT_02574,WP_051613932.1,38.953,172,103,1,11,182,3,172,1.37e-27,112,57.56
LFT_02574,WP_053765127.1,38.953,172,103,1,11,182,3,172,2.23e-27,111,57.56
LFT_02574,WP_023524528.1,39.157,166,99,1,17,182,4,167,3.35e-27,111,57.83
LFT_02574,WP_052158004.1,39.655,174,99,4,17,188,9,178,4.21e-27,110,59.20
LFT_02574,WP_014449927.1,38.217,157,97,0,28,184,8,164,4.69e-27,110,56.05
LFT_02574,WP_081938230.1,39.655,174,99,4,17,188,36,205,1.11e-26,110,59.20
LFT_02574,OOH71671.1,40.764,157,91,1,26,182,1,155,1.97e-26,108,57.96
LFT_02574,OOH83820.1,40.764,157,91,1,26,182,1,155,2.01e-26,108,57.96
LFT_02574,AKS24945.1,40.764,157,91,1,26,182,1,155,2.36e-26,108,57.96
LFT_02574,WP_014450549.1,35.366,164,104,2,21,182,19,182,1.12e-19,92.8,52.44
LFT_02574,HFT93559.1,31.361,169,109,3,11,173,7,174,5.09e-15,79.3,48.52
LFT_02574,WP_038505743.1,29.508,183,119,3,9,182,3,184,4.21e-14,78.2,49.73
LFT_02574,WP_014961425.1,32.258,155,97,3,28,175,20,173,1.14e-13,75.9,50.97
LFT_02574,WP_038505631.1,31.737,167,105,4,16,175,9,173,3.26e-13,74.3,49.70
LFT_02574,EAY57095.1,32.258,155,97,3,28,175,20,173,5.34e-13,73.9,50.32
LFT_02574,WP_049713638.1,32.258,155,97,3,28,175,20,173,5.75e-13,73.9,49.68
LFT_02574,WP_077397588.1,31.737,167,105,4,16,175,9,173,7.79e-13,73.6,49.70
LFT_02574,WP_036083683.1,31.613,155,98,3,28,175,20,173,1.49e-12,72.8,50.32
LFT_02574,EQD24617.1,32.948,173,110,4,11,178,228,399,4.41e-12,74.3,48.55
LFT_02574,WP_038506625.1,32.237,152,99,2,16,164,12,162,4.57e-12,71.6,48.03
LFT_02574,WP_014960065.1,28.750,160,109,3,9,164,4,162,4.64e-11,68.9,50.62
LFT_02574,WP_023524333.1,32.075,159,101,4,11,164,6,162,5.24e-11,68.6,49.69
LFT_02574,KGA95064.1,32.075,159,101,4,11,164,52,208,1.30e-10,68.6,49.69
LFT_02574,AAO38301.1,26.087,161,112,2,11,164,2,162,1.95e-10,67.0,49.07
LFT_02574,EES53482.1,30.114,176,112,4,21,188,21,193,4.91e-09,64.3,47.16
LFT_02574,EES52865.1,31.138,167,111,2,18,181,9,174,7.45e-09,63.9,44.91
LFT_02574,HEB92791.1,31.356,118,69,2,8,117,8,121,4.23e-06,54.7,48.31
LFT_02574,RLA98631.1,29.143,175,119,2,12,184,8,179,5.69e-06,57.0,45.14
LFT_02574,RLB04302.1,29.143,175,119,2,12,184,8,179,9.76e-06,56.2,45.14
LFT_02574,WP_064563505.1,30.631,111,77,0,50,160,164,274,3.19e-05,54.7,45.95
LFT_02574,WP_136774898.1,29.032,124,87,1,36,158,36,159,3.44e-05,52.8,49.19
LFT_02574,WP_058299628.1,30.631,111,77,0,50,160,164,274,3.65e-05,54.3,45.95
LFT_02574,BCB05626.1,30.631,111,77,0,50,160,164,274,5.42e-05,53.9,48.65
LFT_02574,WP_046022086.1,31.250,128,88,0,58,185,165,292,6.63e-05,53.9,45.31
LFT_02574,HHH47961.1,28.333,120,77,2,16,127,12,130,1.20e-04,50.4,48.33
LFT_02574,WP_116002057.1,21.774,124,97,0,50,173,788,911,1.26e-04,53.1,51.61
LFT_02574,HHK69602.1,25.806,155,98,2,35,172,437,591,1.29e-04,52.8,41.94
LFT_02574,BBH94027.1,29.268,123,84,1,53,175,499,618,1.75e-04,52.4,46.34
LFT_02574,RPJ48210.1,34.091,88,58,0,50,137,657,744,1.79e-04,52.4,51.14
LFT_02574,PCH80653.1,30.303,132,81,2,12,136,3,130,2.18e-04,50.1,43.94
LFT_02574,OGG47460.1,38.158,76,47,0,55,130,117,192,2.35e-04,51.2,55.26
LFT_02574,WP_071619690.1,30.631,111,77,0,50,160,164,274,2.67e-04,52.0,45.05
LFT_02574,WP_091910741.1,29.286,140,88,3,38,174,413,544,2.77e-04,52.0,47.86
LFT_02574,WP_116016343.1,23.214,112,86,0,62,173,800,911,2.89e-04,52.0,54.46
LFT_02574,WP_018749538.1,29.752,121,84,1,41,160,43,163,3.17e-04,50.1,48.76
LFT_02574,NEO56841.1,28.378,74,53,0,53,126,439,512,3.63e-04,51.6,58.11
LFT_02574,NEO56841.1,26.316,76,56,0,51,126,403,478,0.009,47.4,53.95
LFT_02574,NEO56841.1,26.190,84,59,1,51,134,505,585,0.009,47.4,52.38
LFT_02574,NEO56841.1,30.645,62,43,0,53,114,473,534,0.018,46.6,56.45
LFT_02574,NEO56841.1,26.667,60,44,0,67,126,283,342,9.0,38.5,53.33
LFT_02574,WP_148970199.1,30.631,111,77,0,50,160,164,274,3.78e-04,51.6,45.95
LFT_02574,PYT95299.1,27.950,161,103,4,21,174,25,179,3.83e-04,51.2,43.48
LFT_02574,HHA38397.1,36.842,76,48,0,51,126,458,533,3.89e-04,51.6,56.58
LFT_02574,WP_064093020.1,29.661,118,83,0,50,167,164,281,4.00e-04,51.2,44.92
LFT_02574,WP_157994455.1,30.709,127,88,0,58,184,455,581,4.33e-04,51.6,48.82
LFT_02574,HAH06185.1,32.632,95,60,2,42,136,66,156,4.64e-04,50.4,51.58
LFT_02574,HHO49063.1,39.080,87,42,3,14,92,29,112,4.86e-04,49.7,51.72
LFT_02574,OGT20096.1,31.250,96,65,1,32,126,33,128,4.89e-04,49.3,51.04
LFT_02574,WP_148995372.1,30.631,111,77,0,50,160,164,274,5.41e-04,50.8,45.05
LFT_02574,WP_149156558.1,30.631,111,77,0,50,160,164,274,5.89e-04,50.8,45.05
LFT_02574,RMG34944.1,36.765,68,43,0,42,109,77,144,5.89e-04,49.7,55.88
LFT_02574,WP_060672564.1,30.631,111,77,0,50,160,164,274,6.11e-04,50.8,45.05
LFT_02574,TZG28022.1,31.858,113,77,0,53,165,68,180,6.92e-04,50.8,44.25
LFT_02574,WP_149522233.1,31.858,113,77,0,53,165,96,208,7.41e-04,50.4,44.25
LFT_02574,PMP61108.1,25.439,114,85,0,51,164,67,180,7.49e-04,49.7,46.49
LFT_02574,TRZ78214.1,25.806,124,92,0,50,173,358,481,7.91e-04,50.4,47.58
LFT_02574,TFG44436.1,35.294,119,64,4,16,125,10,124,8.66e-04,48.5,48.74
LFT_02574,WP_003349405.1,25.157,159,84,2,50,173,164,322,0.001,50.1,42.14
LFT_02574,WP_151729308.1,28.455,123,85,1,53,175,503,622,0.001,50.1,45.53
LFT_02574,WP_044338290.1,30.631,111,77,0,50,160,164,274,0.001,50.1,45.05
LFT_02574,WP_113970852.1,30.841,107,74,0,50,156,164,270,0.001,50.1,44.86
LFT_02574,EES52589.1,37.000,100,63,0,77,176,71,170,0.001,48.9,50.00
LFT_02574,TVP60499.1,26.744,86,63,0,53,138,361,446,0.001,49.7,53.49
LFT_02574,TVP60499.1,28.767,73,49,1,38,107,309,381,1.8,40.4,52.05
LFT_02574,NEQ74334.1,34.286,70,46,0,53,122,614,683,0.002,49.7,58.57
LFT_02574,NEQ74334.1,35.714,70,45,0,53,122,648,717,0.005,48.1,57.14
LFT_02574,NEQ74334.1,32.432,74,50,0,53,126,580,653,0.019,46.6,55.41
LFT_02574,NEQ74334.1,32.857,70,47,0,53,122,716,785,0.21,43.5,54.29
LFT_02574,NEQ74334.1,31.081,74,51,0,53,126,784,857,1.6,40.8,50.00
LFT_02574,NEQ74334.1,31.343,67,46,0,51,117,816,882,3.2,40.0,52.24
LFT_02574,WP_123481292.1,28.571,147,97,3,41,179,48,194,0.002,49.3,51.02
LFT_02574,RTZ71834.1,43.103,58,32,1,41,98,95,151,0.002,48.5,55.17
LFT_02574,HDW82544.1,32.051,78,53,0,53,130,73,150,0.002,48.5,58.97
LFT_02574,WP_034764253.1,30.631,111,77,0,50,160,164,274,0.002,49.7,44.14
LFT_02574,WP_098439072.1,30.631,111,77,0,50,160,164,274,0.002,49.7,44.14
LFT_02574,NEQ75011.1,33.846,65,43,0,53,117,379,443,0.002,49.7,58.46
LFT_02574,NEQ75011.1,33.846,65,43,0,53,117,413,477,0.004,48.5,60.00
LFT_02574,NEQ75011.1,35.385,65,42,0,55,119,483,547,0.19,43.5,52.31
LFT_02574,NEQ75011.1,32.432,74,50,0,53,126,447,520,0.20,43.5,52.70
LFT_02574,WP_079532245.1,30.631,111,77,0,50,160,164,274,0.002,49.3,44.14
LFT_02574,SMN00935.1,38.462,65,40,0,53,117,59,123,0.002,49.3,60.00
LFT_02574,WP_165108397.1,32.184,87,59,0,52,138,591,677,0.002,49.3,54.02
LFT_02574,WP_089091720.1,25.954,131,95,1,53,183,361,489,0.002,49.3,47.33
LFT_02574,WP_168355281.1,28.571,147,97,3,41,179,31,177,0.002,48.9,51.02
LFT_02574,WP_015933646.1,34.831,89,56,1,53,141,74,160,0.002,49.3,50.56
LFT_02574,WP_015933646.1,36.066,61,39,0,53,113,40,100,0.32,42.7,54.10
LFT_02574,WP_015933646.1,33.846,65,43,0,53,117,414,478,0.88,41.6,53.85
LFT_02574,RMG39921.1,30.263,152,92,3,50,188,172,322,0.002,48.9,42.76
LFT_02574,RTZ74481.1,43.103,58,32,1,41,98,95,151,0.002,47.8,55.17
LFT_00810,KGA92558.1,100.000,262,0,0,1,262,18,279,0.0,544,100.00
LFT_00810,WP_052158023.1,100.000,262,0,0,1,262,1,262,0.0,542,100.00
LFT_00810,WP_041772120.1,96.947,262,8,0,1,262,18,279,0.0,531,98.85
LFT_00810,AFS53265.1,96.947,262,8,0,1,262,1,262,0.0,530,98.85
LFT_00810,WP_051613938.1,96.565,262,9,0,1,262,1,262,0.0,529,98.85
LFT_00810,HFT93797.1,81.298,262,49,0,1,262,1,262,2.54e-161,457,90.08
LFT_00810,WP_041774947.1,63.889,252,91,0,1,252,1,252,3.06e-117,345,79.76
LFT_00810,BAM07321.1,63.492,252,92,0,1,252,12,263,3.01e-116,343,79.76
LFT_00810,AAO38319.1,66.087,230,78,0,4,233,14,243,8.27e-110,326,78.70
LFT_00810,EES53189.1,60.079,253,101,0,1,253,7,259,1.79e-104,313,73.91
LFT_00810,OHC08035.1,45.455,253,138,0,1,253,1,253,1.66e-82,257,68.38
LFT_00810,OHC06633.1,45.059,253,139,0,1,253,1,253,2.78e-82,256,67.98
LFT_00810,OHC01629.1,45.059,253,139,0,1,253,1,253,7.09e-82,255,67.98
LFT_00810,WP_040543647.1,43.874,253,142,0,1,253,1,253,1.07e-81,255,66.80
LFT_00810,OOP55858.1,43.478,253,143,0,1,253,1,253,3.72e-81,253,67.98
LFT_00810,KKO20315.1,43.874,253,142,0,1,253,34,286,1.08e-80,253,66.40
LFT_00810,OQZ00688.1,43.874,253,142,0,1,253,1,253,1.33e-80,252,66.40
LFT_00810,OHB92712.1,43.874,253,142,0,1,253,1,253,1.33e-80,252,67.19
LFT_00810,HHS39893.1,46.850,254,132,3,1,253,1,252,5.87e-80,250,68.11
LFT_00810,RKY05466.1,43.874,253,140,1,1,253,1,251,2.53e-79,249,68.77
LFT_00810,WP_052564042.1,44.664,253,140,0,1,253,1,253,2.61e-79,249,66.80
LFT_00810,TVM03723.1,41.502,253,148,0,1,253,1,253,2.73e-79,249,67.59
LFT_00810,HHL40475.1,47.826,253,131,1,1,253,1,252,6.74e-79,248,63.24
LFT_00810,KLU39736.1,42.688,253,144,1,1,253,1,252,7.52e-79,248,68.38
LFT_00810,KAA3603864.1,44.664,253,139,1,1,253,1,252,1.82e-78,246,65.22
LFT_00810,OGQ58357.1,45.059,253,138,1,1,253,1,252,3.21e-78,246,67.59
LFT_00810,NLN15784.1,44.269,253,141,0,1,253,2,254,3.73e-78,246,66.01
LFT_00810,HES96412.1,44.664,253,139,1,1,253,1,252,4.79e-78,246,63.64
LFT_00810,NLM95083.1,45.418,251,137,0,1,251,1,251,5.07e-78,246,65.34
LFT_00810,OQZ02413.1,43.083,253,144,0,1,253,1,253,5.84e-78,245,65.61
LFT_00810,NLN19307.1,44.664,253,139,1,1,253,1,252,7.26e-78,245,65.61
LFT_00810,TLD43121.1,42.292,253,146,0,1,253,1,253,7.92e-78,245,65.61
LFT_00810,HGF01879.1,45.059,253,139,0,1,253,1,253,8.45e-78,245,64.82
LFT_00810,TVL97314.1,43.083,253,144,0,1,253,1,253,8.64e-78,245,65.61
LFT_00810,HHR84169.1,44.269,253,141,0,1,253,1,253,8.83e-78,245,65.22
LFT_00810,WP_146327979.1,43.083,253,144,0,1,253,1,253,1.15e-77,244,65.61
LFT_00810,WP_076546050.1,40.316,253,150,1,1,253,1,252,1.21e-77,244,70.75
LFT_00810,WP_070066296.1,42.688,253,145,0,1,253,1,253,1.87e-77,244,65.61
LFT_00810,RJP56938.1,44.094,254,141,1,1,253,1,254,2.04e-77,244,66.54
LFT_00810,RQW86538.1,47.012,251,131,2,1,251,1,249,2.10e-77,244,65.74
LFT_00810,HDH97191.1,46.586,249,132,1,1,249,1,248,2.71e-77,244,65.06
LFT_00810,OGW15274.1,45.238,252,137,1,1,252,1,251,3.03e-77,243,66.67
LFT_00810,OGP24317.1,45.850,253,136,1,1,253,1,252,3.97e-77,243,64.82
LFT_00810,QII10925.1,42.292,253,146,0,1,253,2,254,4.43e-77,243,65.61
LFT_00810,WP_099326980.1,42.292,253,146,0,1,253,1,253,5.16e-77,243,65.61
LFT_00810,HID56565.1,43.083,253,143,1,1,253,1,252,6.35e-77,243,67.59
LFT_00810,KAB2833637.1,41.502,253,148,0,1,253,1,253,7.55e-77,243,66.40
LFT_00810,MRR06272.1,46.215,251,133,2,1,251,1,249,7.56e-77,242,65.74
LFT_00810,NIQ93580.1,42.578,256,146,1,1,256,1,255,1.15e-76,242,63.28
LFT_00810,NLJ74590.1,42.292,253,145,1,1,253,1,252,1.21e-76,242,67.19
LFT_00810,OYT73673.1,47.012,251,130,2,1,251,1,248,1.33e-76,242,64.54
LFT_00810,WP_013406023.1,39.130,253,152,1,1,253,1,251,2.62e-76,241,68.77
LFT_00810,NMB02100.1,41.107,253,148,1,1,253,1,252,2.85e-76,241,67.59
LFT_00810,HHT37618.1,41.107,253,148,1,1,253,1,252,4.00e-76,241,68.77
LFT_00810,OGP37919.1,45.455,253,137,1,1,253,1,252,4.14e-76,241,64.43
LFT_00810,WP_162532226.1,45.455,253,137,1,1,253,1,252,4.18e-76,241,64.82
LFT_00810,OHB42851.1,41.107,253,149,0,1,253,1,253,5.49e-76,240,66.40
LFT_00810,MRR54362.1,44.269,253,139,2,1,253,1,251,6.46e-76,241,66.40
LFT_00810,GBD16220.1,42.629,251,144,0,1,251,2,252,7.34e-76,240,65.74
LFT_00810,HDY69203.1,45.020,251,137,1,1,251,1,250,7.78e-76,240,63.75
LFT_00810,HEB72253.1,44.578,249,138,0,5,253,6,254,8.96e-76,240,69.08
LFT_00810,NLL87691.1,39.526,253,152,1,1,253,1,252,9.16e-76,240,67.59
LFT_00810,RQD76543.1,39.921,253,150,1,1,253,1,251,9.27e-76,239,67.19
LFT_00810,WP_133530762.1,40.711,253,149,1,1,253,1,252,1.23e-75,239,69.57
LFT_00810,MRR33246.1,44.048,252,139,2,1,252,1,250,1.38e-75,239,65.48
LFT_00810,WP_027714013.1,43.874,253,141,1,1,253,1,252,1.41e-75,239,63.64
LFT_00810,OHB46306.1,44.269,253,140,1,1,253,1,252,1.60e-75,239,65.22
LFT_00810,NLH31823.1,41.502,253,147,1,1,253,40,291,1.61e-75,240,67.98
LFT_00810,WP_108139634.1,41.107,253,148,1,1,253,1,252,1.63e-75,239,68.77
LFT_00810,NLB96380.1,44.094,254,140,2,1,253,2,254,2.78e-75,239,66.54
