LFT_00088,WP_036079779.1,100.000,215,0,0,1,215,1,215,2.05e-151,428,100.00
LFT_00088,WP_014959880.1,97.209,215,6,0,1,215,1,215,2.15e-147,418,99.07
LFT_00088,WP_023524462.1,96.744,215,7,0,1,215,1,215,6.38e-147,417,98.60
LFT_00088,AKS24598.1,96.552,203,7,0,13,215,1,203,3.80e-138,394,98.52
LFT_00088,HFT92609.1,76.500,200,47,0,13,212,1,200,1.54e-104,309,87.00
LFT_00088,EES52593.1,49.505,202,101,1,9,209,9,210,1.09e-58,193,68.81
LFT_00088,TMG02372.1,40.104,192,99,4,25,210,39,220,1.46e-28,117,57.29
LFT_00088,TMF07916.1,39.487,195,102,4,25,213,39,223,5.33e-28,115,56.41
LFT_00088,WP_053241944.1,32.828,198,129,4,10,204,6,202,3.04e-26,110,55.56
LFT_00088,WP_012874597.1,40.476,168,99,1,38,204,35,202,3.34e-26,110,58.93
LFT_00088,WP_018933705.1,36.517,178,108,2,37,214,27,199,6.65e-26,109,53.37
LFT_00088,WP_073342586.1,36.508,189,113,5,32,214,26,213,9.34e-26,109,58.20
LFT_00088,TMA61242.1,39.394,132,80,0,69,200,36,167,1.11e-25,108,62.12
LFT_00088,WP_153833897.1,36.517,178,108,2,37,214,27,199,3.52e-25,107,53.37
LFT_00088,OGO48492.1,44.920,187,94,4,32,214,30,211,4.36e-25,107,60.43
LFT_00088,TMD76980.1,42.667,150,83,2,38,187,18,164,6.48e-25,105,62.67
LFT_00088,TRZ36076.1,38.961,154,93,1,37,190,27,179,1.25e-24,106,53.25
LFT_00088,WP_128212201.1,34.973,183,108,4,18,198,15,188,1.71e-24,105,54.64
LFT_00088,NLD06311.1,38.462,182,109,3,24,203,23,203,1.98e-24,106,56.04
LFT_00088,KAJ53467.1,29.730,185,127,3,31,213,36,219,3.05e-24,105,54.59
LFT_00088,WP_108025437.1,37.037,189,112,4,31,212,30,218,3.72e-24,105,53.44
LFT_00088,WP_085058966.1,29.730,185,127,3,31,213,47,230,3.85e-24,105,54.59
LFT_00088,WP_163582943.1,34.197,193,119,3,25,214,12,199,4.09e-24,104,51.81
LFT_00088,TME22749.1,42.667,150,83,2,38,187,18,164,4.10e-24,103,62.67
LFT_00088,WP_088073575.1,34.031,191,119,3,23,207,26,215,4.44e-24,105,51.83
LFT_00088,WP_110517324.1,38.323,167,95,4,31,190,34,199,4.45e-24,105,55.69
LFT_00088,WP_035509412.1,35.204,196,125,2,10,205,1,194,5.97e-24,104,53.57
LFT_00088,WP_163103108.1,34.659,176,102,5,28,195,25,195,6.34e-24,104,55.68
LFT_00088,TMF31292.1,42.000,150,84,2,38,187,18,164,8.66e-24,103,62.67
LFT_00088,TMF50498.1,42.000,150,84,2,38,187,20,166,9.53e-24,102,62.67
LFT_00088,TMG26693.1,42.000,150,84,2,38,187,18,164,1.42e-23,102,62.67
LFT_00088,WP_043966340.1,32.877,219,135,5,1,211,1,215,1.59e-23,103,49.32
LFT_00088,OLC16052.1,40.260,154,89,2,34,187,14,164,1.77e-23,102,60.39
LFT_00088,SMO35148.1,35.079,191,106,4,31,209,32,216,2.00e-23,103,51.83
LFT_00088,WP_021094100.1,32.877,219,135,5,1,211,1,215,2.65e-23,103,49.32
LFT_00088,WP_085788434.1,32.877,219,135,5,1,211,1,215,2.74e-23,103,49.32
LFT_00088,TMF47431.1,40.260,154,89,2,34,187,14,164,3.92e-23,101,60.39
LFT_00088,WP_152394119.1,31.132,212,136,4,8,213,13,220,1.28e-22,101,51.42
LFT_00088,WP_133959005.1,35.714,182,112,4,13,190,9,189,1.48e-22,100,55.49
LFT_00088,WP_069028483.1,30.319,188,125,3,25,209,21,205,4.40e-22,99.8,51.60
LFT_00088,WP_078786616.1,33.514,185,120,3,23,205,28,211,1.71e-21,98.2,54.05
LFT_00088,WP_102693612.1,35.057,174,104,4,32,198,28,199,3.43e-21,97.4,54.60
LFT_00088,WP_103096987.1,30.319,188,125,3,25,209,21,205,4.03e-21,97.1,51.06
LFT_00088,WP_069366586.1,33.173,208,127,6,13,210,4,209,6.72e-21,96.7,50.00
LFT_00088,WP_128519304.1,31.892,185,123,3,23,205,21,204,1.17e-20,96.3,52.43
LFT_00088,OJG91098.1,31.720,186,119,3,26,210,1,179,1.25e-20,95.5,51.61
LFT_00088,WP_077616735.1,39.181,171,101,3,27,195,28,197,1.46e-20,95.9,55.56
LFT_00088,PKL03913.1,38.462,169,97,4,31,195,30,195,1.47e-20,95.9,56.21
LFT_00088,WP_103891926.1,30.319,188,125,3,25,209,21,205,1.51e-20,95.9,51.06
LFT_00088,OLC68715.1,40.141,142,82,2,34,175,14,152,1.65e-20,94.4,61.27
LFT_00088,PYQ94293.1,41.509,159,89,3,17,173,179,335,1.96e-20,99.0,56.60
LFT_00088,WP_075753392.1,32.020,203,132,5,10,212,1,197,2.41e-20,95.1,50.74
LFT_00088,WP_145653378.1,32.020,203,132,5,10,212,1,197,2.41e-20,95.1,50.74
LFT_00088,WP_152849220.1,32.020,203,132,5,10,212,1,197,3.65e-20,94.7,50.74
LFT_00088,WP_154994846.1,32.020,203,132,5,10,212,1,197,5.06e-20,94.4,50.74
LFT_00088,WP_035049026.1,34.518,197,119,5,1,191,1,193,5.42e-20,94.4,50.25
LFT_00088,ANM32062.1,34.078,179,115,3,20,195,1,179,7.43e-20,93.6,53.07
LFT_00088,WP_165426690.1,31.527,203,133,5,10,212,1,197,7.90e-20,93.6,50.25
LFT_00088,WP_123032287.1,33.149,181,117,3,10,190,1,177,1.17e-19,93.2,51.38
LFT_00088,HAC45652.1,42.958,142,78,2,34,175,14,152,1.22e-19,92.4,57.75
LFT_00088,WP_023856672.1,32.020,203,132,5,10,212,1,197,1.23e-19,93.2,50.25
LFT_00088,MBA13411.1,32.292,192,119,4,22,210,16,199,1.57e-19,92.8,49.48
LFT_00088,EMT46573.1,33.684,190,118,4,31,212,26,215,1.64e-19,93.2,50.00
LFT_00088,WP_035044885.1,33.684,190,118,4,31,212,27,216,1.66e-19,93.2,50.00
LFT_00088,MQG22810.1,32.292,192,119,4,22,210,6,189,1.97e-19,92.4,49.48
LFT_00088,WP_076790519.1,32.597,181,118,3,10,190,1,177,2.02e-19,92.4,51.93
LFT_00088,WP_017474217.1,33.149,181,117,3,10,190,1,177,2.15e-19,92.4,51.38
LFT_00088,WP_124006754.1,30.526,190,129,3,25,212,21,209,2.43e-19,92.4,53.68
LFT_00088,WP_025808319.1,33.149,181,117,3,10,190,1,177,2.61e-19,92.4,51.38
LFT_00088,WP_077533401.1,35.632,174,101,5,23,190,22,190,3.39e-19,92.4,55.17
LFT_00088,WP_003180673.1,33.149,181,117,3,10,190,1,177,3.58e-19,92.0,51.38
LFT_00088,WP_105979041.1,31.527,203,133,5,10,212,1,197,4.10e-19,91.7,49.75
LFT_00088,WP_146547783.1,34.911,169,99,4,31,191,27,192,4.49e-19,92.0,52.66
LFT_00088,WP_020450954.1,31.527,203,133,5,10,212,1,197,4.66e-19,91.7,50.25
LFT_00088,WP_151280084.1,32.597,181,118,3,10,190,1,177,4.91e-19,91.7,51.38
LFT_00088,TMG00783.1,37.143,210,122,5,8,211,19,224,1.11e-18,91.3,55.71
LFT_00088,WP_154519813.1,31.959,194,117,5,9,195,1,186,4.21e-18,89.0,50.00
LFT_00088,WP_159298689.1,31.720,186,119,5,31,209,34,218,4.36e-18,89.4,53.23
LFT_00088,TMD00478.1,43.506,154,84,2,34,187,14,164,4.40e-18,88.2,60.39
LFT_00088,TWT55300.1,33.728,169,109,3,25,191,341,508,9.21e-18,92.0,51.48
LFT_00088,PYS70594.1,31.694,183,115,5,35,210,31,210,1.18e-17,88.2,51.91
LFT_00088,WP_095086703.1,27.778,198,136,3,18,209,16,212,1.34e-17,88.2,51.01
LFT_00088,WP_010966203.1,35.484,155,91,5,36,187,27,175,1.48e-17,87.4,54.84
LFT_00088,MBI15927.1,31.217,189,119,3,25,210,28,208,1.93e-17,87.8,48.68
LFT_00088,MSQ12247.1,36.866,217,124,7,2,210,1,212,1.93e-17,87.8,51.15
LFT_00088,WP_110461158.1,39.744,156,85,6,39,190,29,179,1.98e-17,87.4,55.77
LFT_00088,MBD47797.1,32.632,190,121,4,26,211,38,224,2.81e-17,87.4,48.42
LFT_00088,WP_003557644.1,30.645,186,121,5,31,209,34,218,6.50e-17,86.3,53.23
LFT_00088,WP_003634738.1,30.645,186,121,5,31,209,34,218,1.12e-16,85.9,53.23
LFT_00088,WP_075714668.1,34.104,173,105,4,23,190,22,190,2.39e-16,84.7,53.76
LFT_00088,HCH30102.1,32.632,190,113,5,23,204,22,204,3.94e-16,84.3,50.00
LFT_00088,WP_078785055.1,32.632,190,113,5,23,204,22,204,4.91e-16,84.0,50.00
LFT_00088,HHY37673.1,38.506,174,103,3,32,201,46,219,5.86e-16,84.3,52.30
LFT_00088,WP_111888523.1,31.492,181,113,4,12,187,2,176,1.89e-15,82.0,49.17
LFT_00088,TMG08073.1,38.095,210,120,5,8,211,19,224,2.42e-15,82.4,55.71
LFT_00088,WP_154573438.1,33.918,171,108,4,23,190,22,190,4.07e-15,81.6,52.63
LFT_00088,WP_050330405.1,28.889,180,114,6,21,192,23,196,5.58e-15,81.3,53.33
LFT_00088,WP_016426467.1,27.222,180,117,5,21,192,23,196,2.24e-14,79.3,52.22
LFT_00088,WP_090307179.1,30.769,182,123,3,24,203,22,202,2.26e-14,79.3,48.35
LFT_00088,WP_056939015.1,30.939,181,115,5,23,195,26,204,2.36e-14,79.7,53.04
LFT_00643,WP_036081690.1,100.000,336,0,0,1,336,1,336,0.0,682,100.00
LFT_00643,WP_014960603.1,98.810,336,4,0,1,336,1,336,0.0,673,99.40
LFT_00643,HFT93597.1,80.547,329,64,0,3,331,4,332,0.0,556,92.10
LFT_00643,WP_014449922.1,63.501,337,117,1,2,332,4,340,1.03e-152,442,78.64
LFT_00643,EES53663.1,65.123,324,113,0,8,331,1,324,3.18e-151,438,80.86
LFT_00643,HGF00499.1,55.046,327,145,2,5,330,2,327,3.01e-119,356,71.87
LFT_00643,WP_011697732.1,53.963,328,147,2,4,330,2,326,1.11e-118,355,71.34
LFT_00643,PYN78431.1,56.231,329,141,2,7,334,4,330,4.60e-118,353,71.12
LFT_00643,MSM41053.1,52.905,327,151,2,6,331,3,327,5.97e-117,350,70.64
LFT_00643,WP_088535075.1,53.067,326,150,2,6,330,3,326,2.66e-116,349,70.25
LFT_00643,HEN40924.1,52.615,325,151,2,7,330,4,326,1.86e-115,347,69.85
LFT_00643,MRR50858.1,51.385,325,155,2,7,330,5,327,2.18e-114,344,71.08
LFT_00643,WP_136523365.1,51.212,330,158,2,6,334,3,330,4.54e-114,343,69.09
LFT_00643,WP_085813672.1,51.976,329,155,2,6,333,3,329,7.85e-114,343,69.60
LFT_00643,WP_108103289.1,52.147,326,153,2,7,331,5,328,1.38e-113,342,70.86
LFT_00643,NMC72767.1,51.976,329,155,2,7,334,5,331,2.99e-113,342,69.91
LFT_00643,WP_136514697.1,50.909,330,159,2,6,334,3,330,5.83e-113,340,69.09
LFT_00643,WP_129126634.1,50.459,327,159,2,6,331,3,327,7.91e-113,340,69.42
LFT_00643,WP_041532164.1,51.692,325,154,2,7,330,4,326,1.09e-112,340,69.85
LFT_00643,WP_062482389.1,52.905,327,151,2,6,331,3,327,1.87e-112,339,70.95
LFT_00643,WP_039643056.1,51.692,325,154,2,7,330,4,326,2.02e-112,339,69.54
LFT_00643,PIQ82906.1,54.908,326,144,2,7,331,8,331,3.74e-112,338,68.71
LFT_00643,GCF85531.1,52.000,325,153,2,7,330,6,328,5.57e-112,338,68.92
LFT_00643,TSK05770.1,50.909,330,159,2,6,334,3,330,8.71e-112,337,68.48
LFT_00643,WP_135870513.1,50.909,330,159,2,6,334,3,330,1.07e-111,337,68.48
LFT_00643,WP_004513983.1,50.920,326,157,2,7,331,4,327,1.83e-111,337,69.94
LFT_00643,PYM39397.1,53.659,328,149,2,4,330,2,327,7.43e-111,335,69.82
LFT_00643,WP_119331883.1,51.077,325,156,2,7,330,4,326,1.53e-110,334,68.92
LFT_00643,WP_149210807.1,51.385,325,155,2,7,330,4,326,1.71e-110,334,68.92
LFT_00643,PYM06926.1,53.374,326,149,2,6,330,3,326,2.46e-110,334,71.17
LFT_00643,OGK82257.1,53.333,330,151,2,6,334,3,330,4.53e-110,333,69.70
LFT_00643,PYN14082.1,53.659,328,149,2,4,330,2,327,6.29e-110,333,69.51
LFT_00643,WP_010941347.1,50.462,325,158,2,7,330,4,326,6.97e-110,333,68.92
LFT_00643,MBK17858.1,51.524,328,154,3,7,331,4,329,2.50e-109,331,69.21
LFT_00643,MSN25584.1,50.153,327,160,2,6,331,3,327,3.10e-109,331,70.03
LFT_00643,THJ12252.1,50.613,326,158,2,7,331,4,327,3.57e-109,331,69.33
LFT_00643,HGW71593.1,51.070,327,157,2,6,331,3,327,4.75e-109,330,67.28
LFT_00643,PYM87171.1,53.049,328,151,2,4,330,2,327,1.53e-108,330,69.51
LFT_00643,TKS62347.1,51.227,326,156,2,7,331,4,327,2.21e-108,329,68.40
LFT_00643,PYO20312.1,52.905,327,151,2,6,331,3,327,2.21e-108,329,69.11
LFT_00643,TKB33408.1,50.920,326,157,2,6,330,3,326,2.38e-108,328,68.40
LFT_00643,HAA04442.1,50.904,332,160,2,1,331,1,330,5.29e-108,328,69.58
LFT_00643,OGK83156.1,52.888,329,152,2,7,334,4,330,5.30e-108,328,69.60
LFT_00643,TKB52386.1,50.307,326,159,2,7,331,4,327,6.42e-108,327,69.02
LFT_00643,WP_087474137.1,51.227,326,156,2,6,330,3,326,1.33e-107,327,68.71
LFT_00643,TLY42058.1,51.988,327,153,3,6,330,3,327,1.71e-107,327,70.64
LFT_00643,OGK92476.1,52.584,329,153,2,7,334,4,330,2.12e-107,327,69.60
LFT_00643,PYM80580.1,53.776,331,147,4,3,330,2,329,3.00e-107,326,69.79
LFT_00643,WP_145017432.1,50.000,326,160,2,6,330,3,326,3.67e-107,326,67.18
LFT_00643,NGZ02115.1,51.534,326,155,2,6,330,3,326,4.93e-107,325,68.10
LFT_00643,PYN06906.1,53.823,327,146,3,7,330,5,329,1.10e-106,325,69.42
LFT_00643,MBR45635.1,51.964,331,155,2,7,335,4,332,1.24e-106,325,67.07
LFT_00643,RIK59830.1,50.765,327,158,2,6,331,3,327,1.97e-106,324,68.20
LFT_00643,TKS59287.1,49.693,326,161,2,6,330,3,326,2.17e-106,323,69.02
LFT_00643,TMQ16698.1,52.294,327,151,3,7,330,5,329,2.27e-106,324,70.03
LFT_00643,NLI81901.1,49.850,333,164,2,4,335,2,332,2.31e-106,324,67.27
LFT_00643,HHR85487.1,51.402,321,153,2,6,325,3,321,3.58e-106,323,67.91
LFT_00643,OQW58834.1,50.307,326,159,2,6,330,3,326,3.66e-106,323,68.10
LFT_00643,RMH20820.1,52.134,328,153,2,6,331,4,329,4.41e-106,323,66.46
LFT_00643,PYO24841.1,53.517,327,147,3,7,330,5,329,4.78e-106,323,69.11
LFT_00643,NGZ04219.1,51.534,326,155,2,6,330,3,326,5.02e-106,323,67.79
LFT_00643,WP_080886325.1,49.846,325,160,2,7,330,4,326,5.08e-106,323,68.92
LFT_00643,TKB67160.1,50.613,326,158,2,7,331,4,327,5.60e-106,323,67.79
LFT_00643,PYM76053.1,51.807,332,157,2,6,336,3,332,6.13e-106,323,67.17
LFT_00643,KAB2961520.1,49.547,331,164,2,5,334,2,330,7.05e-106,322,67.67
LFT_00643,OLE42535.1,52.599,327,151,3,6,330,3,327,8.02e-106,322,67.89
LFT_00643,RPH84770.1,52.923,325,150,2,7,330,4,326,8.31e-106,322,68.31
LFT_00643,TRZ97719.1,50.153,327,160,2,6,331,3,327,8.47e-106,322,66.97
LFT_00643,WP_090898426.1,52.454,326,152,2,6,330,3,326,8.84e-106,322,67.18
LFT_00643,TMQ27803.1,50.000,326,160,2,6,330,3,326,1.04e-105,322,67.79
